id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado,nivel_riesgo_kyc,fecha_alta_sistema
CLI-02859,Juana Minerva Salazar Hidalgo,Desempleado,549.04,Alto,2023-09-01
CLI-02860,Jorge Francisco Padilla Linares,Desempleado,1528.83,Alto,2024-12-29
CLI-02861,José Eduardo del Río,Desempleado,2449.79,Alto,2023-09-20
CLI-02862,Mariano Ramiro Hidalgo Olmos,Desempleado,2746.09,Alto,2024-06-06
CLI-02863,René Salgado Amaya,Empresario / Comerciante,98072.16,Alto,2025-08-10
CLI-02864,Clemente Salvador Pulido,Empleado Sector Privado,26073.34,Medio,2026-01-21
CLI-02865,Genaro Rufino Frías,Profesionista Independiente,55938.09,Medio,2024-05-16
CLI-02866,Dolores Montañez,Profesionista Independiente,35212.61,Medio,2024-06-16
CLI-02867,Perla Caballero Olvera,Empleado Sector Privado,18822.99,Medio,2024-11-07
CLI-02868,Lucía Ozuna,Empleado Sector Privado,31174.01,Medio,2025-12-25
CLI-02869,Elvia Guardado Saavedra,Desempleado,3200.42,Alto,2025-01-08
CLI-02870,Noemí Magdalena Serrano Meléndez,Empleado Sector Privado,22196.95,Medio,2023-07-16
CLI-02871,Tomás Flavio Chacón Frías,Desempleado,3594.57,Alto,2026-04-29
CLI-02872,Claudio Palomo Tello,Empleado Sector Privado,26192.12,Medio,2026-01-10
CLI-02873,Santiago Nicolás de Jesús Estévez,Empleado Sector Privado,33655.65,Medio,2025-03-01
CLI-02874,Paulina Amelia Moya,Jubilado,16922.46,Bajo,2025-01-04
CLI-02875,José Rodolfo Venegas,Profesionista Independiente,18051.63,Medio,2025-01-16
CLI-02876,Lic. Alvaro Uribe,Jubilado,17331.82,Bajo,2023-12-18
CLI-02877,Sra. Olga Vargas,Estudiante,3104.81,Bajo,2025-11-28
CLI-02878,Mónica Lilia Carrera,Empleado Sector Privado,35993.62,Medio,2023-10-04
CLI-02879,Rufino Acosta Méndez,Profesionista Independiente,54605.94,Medio,2024-12-30
CLI-02880,Ing. Nadia Alcala,Empresario / Comerciante,242239.24,Alto,2025-03-17
CLI-02881,Liliana Soledad Jurado,Profesionista Independiente,34935.2,Medio,2023-11-15
CLI-02882,Mateo Israel Ávila Rodríguez,Desempleado,3733.0,Alto,2023-08-04
CLI-02883,Paulina Irene de Jesús Valencia,Profesionista Independiente,21838.07,Medio,2025-01-07
CLI-02884,Teresa Amanda Villaseñor,Empleado Sector Privado,15523.46,Medio,2026-02-09
CLI-02885,Ilse Tijerina,Empleado Sector Privado,12864.54,Medio,2025-05-25
CLI-02886,Alicia Celia Cisneros Espino,Jubilado,13020.3,Bajo,2023-07-24
CLI-02887,Alicia Ontiveros Feliciano,Jubilado,12371.56,Bajo,2025-09-04
CLI-02888,Cristina Teresa Verduzco,Empleado Sector Privado,31679.9,Medio,2024-06-05
CLI-02889,Emiliano Grijalva Zarate,Empleado Sector Privado,34683.47,Medio,2024-03-27
CLI-02890,Iván Timoteo Cisneros Vaca,Profesionista Independiente,18576.39,Medio,2026-03-20
CLI-02891,Renato Maximiliano Olivárez,Empresario / Comerciante,76817.33,Alto,2023-11-06
CLI-02892,Daniela Trejo Aguirre,Jubilado,11093.93,Bajo,2023-08-08
CLI-02893,Eduardo Eduardo Delgadillo,Desempleado,1495.84,Alto,2025-10-09
CLI-02894,Rubén Casillas Uribe,Empresario / Comerciante,148289.12,Alto,2025-05-06
CLI-02895,Estefanía Amelia Flores,Empleado Sector Privado,17404.95,Medio,2025-05-15
CLI-02896,Soledad Posada,Empleado Sector Privado,13063.58,Medio,2025-11-05
CLI-02897,Gustavo Javier Cortés,Estudiante,7552.61,Bajo,2026-05-02
CLI-02898,Sr. Porfirio Fernández,Empresario / Comerciante,94510.84,Alto,2024-10-25
CLI-02899,Sandra Vanesa Robles Córdova,Desempleado,3952.97,Alto,2025-11-26
CLI-02900,Lucas Mauricio Gollum Jiménez,Empleado Sector Privado,14182.5,Medio,2025-05-31
CLI-02901,Antonio Bétancourt Granado,Empresario / Comerciante,223425.8,Alto,2024-09-07
CLI-02902,Ing. Fernando Cedillo,Empresario / Comerciante,187572.54,Alto,2025-03-27
CLI-02903,Porfirio Bañuelos Laureano,Empresario / Comerciante,227517.38,Alto,2024-12-13
CLI-02904,Dr. Jorge Guevara,Empresario / Comerciante,130973.35,Alto,2024-06-12
CLI-02905,Hilda Fernández Rubio,Estudiante,5647.58,Bajo,2025-06-21
CLI-02906,Ilse Sofía Salcedo,Empresario / Comerciante,194040.18,Alto,2023-09-13
CLI-02907,Ofelia Hinojosa,Empresario / Comerciante,172300.97,Alto,2024-02-17
CLI-02908,Rafaél Mateo Munguía Covarrubias,Desempleado,2287.74,Alto,2026-03-28
CLI-02909,Javier Samaniego,Jubilado,11828.0,Bajo,2024-07-04
CLI-02910,Guillermina Araceli Esquivel,Desempleado,3147.68,Alto,2023-08-23
CLI-02911,Rodrigo Garza,Jubilado,6421.11,Bajo,2024-08-05
CLI-02912,María Sepúlveda Saucedo,Empresario / Comerciante,215402.02,Alto,2023-10-12
CLI-02913,Marisol Zoé Ozuna Otero,Estudiante,7266.68,Bajo,2024-08-30
CLI-02914,Esparta Rodríguez,Empleado Sector Privado,29117.19,Medio,2025-04-17
CLI-02915,Ing. Carolina Nieves,Empresario / Comerciante,246766.13,Alto,2023-10-16
CLI-02916,Horacio Olivas Armendáriz,Estudiante,5346.21,Bajo,2025-05-20
CLI-02917,Lorena Irma Granado,Jubilado,14947.08,Bajo,2023-09-23
CLI-02918,Leonardo Saldivar Ávalos,Estudiante,3139.1,Bajo,2024-04-22
CLI-02919,Frida Cardona Fajardo,Empresario / Comerciante,129607.98,Alto,2026-03-25
CLI-02920,Natividad Virginia Caraballo,Profesionista Independiente,49815.47,Medio,2024-04-24
CLI-02921,Cecilia Florencia Quintero Negrete,Profesionista Independiente,35760.62,Medio,2025-06-09
CLI-02922,Martín Daniel Macías Hurtado,Empresario / Comerciante,108883.95,Alto,2025-11-04
CLI-02923,Jacinto Armas Olivas,Estudiante,6139.72,Bajo,2023-12-13
CLI-02924,Alberto Correa,Empleado Sector Privado,27298.11,Medio,2025-03-24
CLI-02925,Alonso Muro Yáñez,Desempleado,1806.79,Alto,2024-10-09
CLI-02926,Aldo Vega,Desempleado,2002.63,Alto,2025-08-22
CLI-02927,Alejandro Miguel Elizondo Collado,Empleado Sector Privado,37698.13,Medio,2024-09-10
CLI-02928,Abigail Caballero Sanches,Desempleado,2185.63,Alto,2025-08-30
CLI-02929,Rodolfo Esteban Lomeli,Empresario / Comerciante,132711.86,Alto,2024-07-28
CLI-02930,Lic. Sandra Salgado,Empresario / Comerciante,54982.42,Alto,2026-04-26
CLI-02931,Zeferino Mariano Estévez Trujillo,Empresario / Comerciante,168063.1,Alto,2024-10-23
CLI-02932,Alfredo de la Torre,Desempleado,3583.18,Alto,2025-11-02
CLI-02933,Abelardo José María Grijalva,Empresario / Comerciante,68035.93,Alto,2025-06-09
CLI-02934,Ofelia Ana Negrón Camacho,Profesionista Independiente,46127.28,Medio,2024-12-02
CLI-02935,Srita. Alicia Castillo,Desempleado,3185.94,Alto,2025-02-27
CLI-02936,Marco Antonio Luis Manuel Lugo Cortés,Desempleado,2933.05,Alto,2024-10-16
CLI-02937,Lourdes Salazar,Estudiante,2684.99,Bajo,2023-10-18
CLI-02938,Cynthia Micaela Márquez Ruelas,Empresario / Comerciante,176814.48,Alto,2025-06-02
CLI-02939,Sra. Eugenia Berríos,Estudiante,5142.9,Bajo,2026-02-28
CLI-02940,Oswaldo Darío Olivares Baca,Empresario / Comerciante,195374.77,Alto,2026-02-26
CLI-02941,Humberto Ríos Camacho,Jubilado,12956.94,Bajo,2026-03-13
CLI-02942,Dr. José Eduardo Rosas,Empleado Sector Privado,24496.39,Medio,2026-02-21
CLI-02943,Silvano Lorenzo Noriega,Empresario / Comerciante,58781.22,Alto,2024-04-19
CLI-02944,Dr. Eugenio Sarabia,Empleado Sector Privado,42104.34,Medio,2023-12-02
CLI-02945,Cristina Virginia Cardenas,Jubilado,16326.97,Bajo,2024-02-15
CLI-02946,Susana Yáñez,Empleado Sector Privado,17350.1,Medio,2023-10-25
CLI-02947,Emiliano Lucero,Empleado Sector Privado,17902.6,Medio,2025-10-09
CLI-02948,Oswaldo Salvador Arias Puente,Desempleado,205.24,Alto,2025-06-16
CLI-02949,Rocío Quiñones,Profesionista Independiente,28928.32,Medio,2024-03-30
CLI-02950,María Véliz Otero,Empresario / Comerciante,107756.11,Alto,2024-07-11
CLI-02951,Srita. Judith Escobedo,Empleado Sector Privado,15879.28,Medio,2025-09-04
CLI-02952,Ing. Elias Quintana,Empleado Sector Privado,43694.32,Medio,2025-09-25
CLI-02953,Marcos Serafín Bétancourt Samaniego,Estudiante,5735.36,Bajo,2024-12-06
CLI-02954,Lic. Gilberto Salcido,Profesionista Independiente,15549.35,Medio,2025-04-22
CLI-02955,Cecilia Florencia Montes,Empresario / Comerciante,221082.21,Alto,2024-09-24
CLI-02956,Ing. Blanca Villarreal,Jubilado,15496.91,Bajo,2023-11-06
CLI-02957,María Eugenia Anabel Murillo Mateo,Jubilado,16475.14,Bajo,2024-11-18
CLI-02958,Sr. Bruno Irizarry,Empleado Sector Privado,19156.84,Medio,2024-04-27
CLI-02959,Araceli Sanches Casárez,Desempleado,1902.85,Alto,2024-10-27
CLI-02960,Julio Viera,Empresario / Comerciante,138375.07,Alto,2026-01-09
CLI-02961,Barbara Carreón,Jubilado,12801.33,Bajo,2024-04-26
CLI-02962,Víctor Patricio Osorio,Empleado Sector Privado,41111.54,Medio,2023-07-15
CLI-02963,Isabela Vela Pacheco,Profesionista Independiente,42889.47,Medio,2025-12-17
CLI-02964,Ing. Nayeli Samaniego,Jubilado,15661.58,Bajo,2024-09-06
CLI-02965,Eloy Arteaga,Empleado Sector Privado,13614.32,Medio,2026-05-18
CLI-02966,Guadalupe Juana Cervántez Alejandro,Empleado Sector Privado,13817.11,Medio,2025-05-20
CLI-02967,José Emilio Luis Miguel Malave,Profesionista Independiente,16652.45,Medio,2023-10-26
CLI-02968,Roberto Reséndez,Estudiante,6001.98,Bajo,2023-11-24
CLI-02969,Anel Araceli Bahena Valle,Jubilado,8879.74,Bajo,2025-01-06
CLI-02970,Ing. Gerónimo Fernández,Estudiante,2294.19,Bajo,2023-09-13
CLI-02971,Linda Cecilia Olvera,Empresario / Comerciante,248747.04,Alto,2023-08-28
CLI-02972,Bianca Escobedo,Empleado Sector Privado,34178.99,Medio,2024-02-03
CLI-02973,Alicia Castellanos,Jubilado,13592.02,Bajo,2025-02-20
CLI-02974,Daniela Luz Chacón,Desempleado,2379.88,Alto,2024-03-23
CLI-02975,Emiliano Calvillo,Jubilado,7306.45,Bajo,2025-09-19
CLI-02976,Angélica Caldera,Empresario / Comerciante,199866.96,Alto,2023-08-30
CLI-02977,Alonso Valle,Profesionista Independiente,56916.59,Medio,2025-06-29
CLI-02978,Mateo Jorge Luis Tejada Cuellar,Estudiante,6611.07,Bajo,2023-09-29
CLI-02979,Luis Miguel José Nieto,Profesionista Independiente,31585.62,Medio,2023-10-15
CLI-02980,Estela Eugenia Uribe Trejo,Empresario / Comerciante,214052.95,Alto,2025-07-29
CLI-02981,Héctor Lerma de Jesús,Empresario / Comerciante,218661.93,Alto,2026-02-13
CLI-02982,Adalberto Perea Arroyo,Estudiante,3757.0,Bajo,2026-05-02
CLI-02983,Marisela Estévez Saiz,Empleado Sector Privado,16026.77,Medio,2023-11-20
CLI-02984,Mateo Soliz Riojas,Profesionista Independiente,29814.38,Medio,2025-01-27
CLI-02985,Manuel Ocasio Pedraza,Empresario / Comerciante,154929.24,Alto,2024-09-24
CLI-02986,Sr. Felix Aguirre,Desempleado,836.2,Alto,2024-03-11
CLI-02987,José Manuél Claudio Perea,Estudiante,2655.81,Bajo,2023-08-25
CLI-02988,Dra. Caridad Ontiveros,Desempleado,3917.4,Alto,2026-03-19
CLI-02989,Julio Luis Manuel Piña Valencia,Jubilado,17833.46,Bajo,2024-07-23
CLI-02990,Genaro Esteban Hernádez,Empresario / Comerciante,194814.83,Alto,2023-11-11
CLI-02991,José Luis Enrique Zambrano,Jubilado,17140.59,Bajo,2025-05-17
CLI-02992,Marcos Pascual Corrales,Desempleado,1148.75,Alto,2025-07-17
CLI-02993,Cornelio Ulibarri Noriega,Jubilado,16021.37,Bajo,2024-07-09
CLI-02994,Miguel Ángel Zamudio Ojeda,Profesionista Independiente,38642.61,Medio,2025-04-25
CLI-02995,Mitzy Irma Roldán,Jubilado,9600.09,Bajo,2024-02-13
CLI-02996,Elvia Ozuna,Empleado Sector Privado,32271.57,Medio,2025-03-19
CLI-02997,Elena Castellanos Bañuelos,Empresario / Comerciante,153941.16,Alto,2026-02-10
CLI-02998,Ernesto Ignacio Zamora,Desempleado,1990.96,Alto,2026-02-07
CLI-02999,Octavio Darío Rivera,Empleado Sector Privado,41160.9,Medio,2025-10-20
CLI-03000,Marisela Amalia Sanabria Marroquín,Empleado Sector Privado,35383.37,Medio,2026-01-03
CLI-03001,Dr. Pascual Vallejo,Empleado Sector Privado,12052.17,Medio,2023-11-03
CLI-03002,Francisca Marcela Ortega,Estudiante,4789.31,Bajo,2023-10-13
CLI-03003,Amalia Abigail Garibay,Estudiante,6424.81,Bajo,2025-01-08
CLI-03004,Genaro Martín Laureano,Empleado Sector Privado,38385.62,Medio,2023-06-16
CLI-03005,Dra. Elvia Aranda,Empresario / Comerciante,132808.23,Alto,2026-05-23
CLI-03006,Trinidad Rosa Morales,Profesionista Independiente,30734.25,Medio,2026-02-12
CLI-03007,Jacinto Aldo Cisneros Tijerina,Desempleado,849.35,Alto,2025-05-19
CLI-03008,Sessa Abigail Fierro Corral,Desempleado,804.75,Alto,2024-12-10
CLI-03009,Lic. Adela Urrutia,Profesionista Independiente,26448.79,Medio,2024-05-09
CLI-03010,Mario Ordóñez,Estudiante,3846.64,Bajo,2025-08-21
CLI-03011,Débora Mateo,Jubilado,12149.92,Bajo,2024-12-20
CLI-03012,Juan Blanco,Estudiante,2683.02,Bajo,2025-07-30
CLI-03013,Helena Sevilla Nevárez,Profesionista Independiente,30361.27,Medio,2024-05-26
CLI-03014,Gonzalo Alvaro Palomino,Desempleado,2275.69,Alto,2026-03-06
CLI-03015,Daniel Calvillo Ponce,Estudiante,6992.26,Bajo,2025-07-12
CLI-03016,Ángel Óliver Cruz,Empleado Sector Privado,22906.99,Medio,2023-07-28
CLI-03017,Ing. Zeferino Leiva,Profesionista Independiente,56502.59,Medio,2025-10-21
CLI-03018,Elvira Dolores Ramón,Empresario / Comerciante,233232.61,Alto,2024-11-09
CLI-03019,Luz Granado Barela,Estudiante,5873.91,Bajo,2026-05-04
CLI-03020,María Cristina Cristal Saldivar Flórez,Empresario / Comerciante,81077.26,Alto,2025-12-05
CLI-03021,Dr. Hernán Laureano,Empresario / Comerciante,228411.67,Alto,2023-12-28
CLI-03022,Lic. Pablo Molina,Jubilado,16647.07,Bajo,2024-11-22
CLI-03023,Camila Bernal Tello,Empresario / Comerciante,206797.81,Alto,2023-08-31
CLI-03024,Abel Guillermo Cabrera Vigil,Empresario / Comerciante,235558.0,Alto,2023-07-25
CLI-03025,Violeta Valdivia Rojo,Estudiante,7010.63,Bajo,2023-11-09
CLI-03026,Lic. Helena Urrutia,Profesionista Independiente,40422.42,Medio,2024-01-17
CLI-03027,Pedro Villegas Villegas,Desempleado,1262.01,Alto,2025-06-28
CLI-03028,José Manuél José Manuél Lara,Jubilado,5243.34,Bajo,2026-05-06
CLI-03029,Evelio Esteban Aguayo Mojica,Jubilado,13911.41,Bajo,2023-11-01
CLI-03030,Fabiola Helena Moya Castillo,Profesionista Independiente,17979.59,Medio,2026-05-16
CLI-03031,Maximiliano Jerónimo Luevano,Empleado Sector Privado,21255.18,Medio,2024-08-23
CLI-03032,Cecilia Nadia Regalado,Estudiante,4034.91,Bajo,2026-02-15
CLI-03033,Adela Rosa Haro Fuentes,Empresario / Comerciante,175302.17,Alto,2026-02-02
CLI-03034,Ing. Hernán Griego,Empleado Sector Privado,30842.39,Medio,2026-01-07
CLI-03035,Ing. Paulina Soria,Empresario / Comerciante,87475.78,Alto,2024-05-15
CLI-03036,Dr. Luis Manuel Contreras,Estudiante,7187.56,Bajo,2026-01-22
CLI-03037,Jaqueline Linda Carrero Bahena,Profesionista Independiente,46736.98,Medio,2024-11-20
CLI-03038,Mariano Espartaco Bustos,Profesionista Independiente,46942.8,Medio,2024-08-11
CLI-03039,Eloy Corrales,Profesionista Independiente,33624.13,Medio,2023-12-23
CLI-03040,Cristal Olivas,Empresario / Comerciante,225409.75,Alto,2025-07-16
CLI-03041,Javier Jorge Luis Corona Portillo,Profesionista Independiente,35335.78,Medio,2025-04-28
CLI-03042,Fabiola Teresa Limón Barreto,Profesionista Independiente,24726.29,Medio,2026-04-01
CLI-03043,Lic. Reina Marín,Profesionista Independiente,22875.57,Medio,2025-08-05
CLI-03044,Fabiola Zoé Espinosa,Profesionista Independiente,50322.48,Medio,2025-08-20
CLI-03045,Alfredo Noriega Rojo,Empleado Sector Privado,42140.68,Medio,2025-06-15
CLI-03046,Cristal Celia Armendáriz Gil,Empresario / Comerciante,151198.94,Alto,2024-10-01
CLI-03047,Leonel Flavio Valdez,Empresario / Comerciante,230991.16,Alto,2024-08-22
CLI-03048,Armando Emilio Valdés,Empleado Sector Privado,18276.99,Medio,2024-02-23
CLI-03049,Zeferino Hernán Alfaro Zepeda,Empresario / Comerciante,196488.21,Alto,2024-02-28
CLI-03050,Nelly Hernandes Zayas,Jubilado,9034.66,Bajo,2025-05-13
CLI-03051,Ing. Conchita Jaime,Profesionista Independiente,21448.28,Medio,2024-07-26
CLI-03052,Arcelia Laboy Soria,Estudiante,6932.83,Bajo,2024-03-30
CLI-03053,Óliver Urías Campos,Jubilado,13797.32,Bajo,2023-06-14
CLI-03054,Sra. Delia Alcala,Empleado Sector Privado,18771.17,Medio,2023-07-09
CLI-03055,Cristal Paredes Menéndez,Estudiante,4756.21,Bajo,2024-04-29
CLI-03056,Frida Otero Almanza,Desempleado,3459.24,Alto,2025-03-16
CLI-03057,Francisca Pelayo,Estudiante,2024.66,Bajo,2024-12-12
CLI-03058,Gerónimo Abelardo Echeverría Arguello,Estudiante,6122.31,Bajo,2025-05-31
CLI-03059,Alfredo Vega Sáenz,Jubilado,16334.38,Bajo,2024-05-10
CLI-03060,Lic. Miguel Ángel Caraballo,Profesionista Independiente,36009.42,Medio,2025-07-16
CLI-03061,Daniel Teodoro Valenzuela,Estudiante,2618.62,Bajo,2025-07-07
CLI-03062,Socorro Carreón,Desempleado,2982.22,Alto,2025-01-10
CLI-03063,Gerónimo Berríos Arreola,Estudiante,5465.36,Bajo,2024-05-03
CLI-03064,Amalia Ortiz,Profesionista Independiente,43748.29,Medio,2026-05-14
CLI-03065,Eugenia Emilia de la Fuente Quintanilla,Empleado Sector Privado,22589.05,Medio,2023-09-10
CLI-03066,Ana Luisa Adriana Delgado,Empleado Sector Privado,21456.72,Medio,2025-07-08
CLI-03067,Caridad Delia Santana,Jubilado,9148.95,Bajo,2024-07-19
CLI-03068,Sra. Fabiola Rendón,Empresario / Comerciante,184224.81,Alto,2024-10-13
CLI-03069,Laura Rivera,Profesionista Independiente,21719.43,Medio,2023-06-19
CLI-03070,Samuel Pablo Bustos Zarate,Profesionista Independiente,20150.72,Medio,2025-03-01
CLI-03071,Hugo Piña,Jubilado,12275.13,Bajo,2025-12-15
CLI-03072,Pamela Linda Ramírez,Estudiante,3239.46,Bajo,2026-01-28
CLI-03073,Mónica Abril Escamilla Jaramillo,Profesionista Independiente,39721.45,Medio,2024-09-22
CLI-03074,Srita. Itzel Cintrón,Profesionista Independiente,21370.06,Medio,2024-09-21
CLI-03075,María Cristina Antonia Saucedo Rivas,Desempleado,3216.01,Alto,2024-12-04
CLI-03076,Cristian Lomeli Castillo,Jubilado,8182.73,Bajo,2025-12-23
CLI-03077,Dr. Jacobo Godínez,Estudiante,3868.27,Bajo,2023-10-27
CLI-03078,Victoria Valencia,Profesionista Independiente,39325.97,Medio,2024-10-25
CLI-03079,Asunción Nevárez,Estudiante,2780.44,Bajo,2026-05-31
CLI-03080,Hugo Salazar Reyna,Empresario / Comerciante,230658.48,Alto,2025-03-04
CLI-03081,Lorenzo Fernando Abreu Anaya,Estudiante,2635.56,Bajo,2024-07-17
CLI-03082,Lic. Zacarías Valladares,Estudiante,2516.72,Bajo,2025-04-14
CLI-03083,Alvaro Octavio Quesada Valdez,Empresario / Comerciante,85796.6,Alto,2025-08-09
CLI-03084,Gilberto Rentería,Jubilado,16586.59,Bajo,2025-04-05
CLI-03085,Alejandra Eva Laboy Vanegas,Desempleado,3344.7,Alto,2025-07-19
CLI-03086,Srita. Nayeli Preciado,Desempleado,1783.35,Alto,2024-01-27
CLI-03087,Benito Julio César Acosta Duarte,Profesionista Independiente,29059.83,Medio,2026-02-01
CLI-03088,Bianca Cristal Galindo Orellana,Empleado Sector Privado,35525.66,Medio,2026-02-21
CLI-03089,Lic. Magdalena Verduzco,Desempleado,3237.2,Alto,2025-01-16
CLI-03090,Ing. Bernardo Urías,Estudiante,7842.09,Bajo,2024-01-27
CLI-03091,Lic. Salvador Tamez,Empresario / Comerciante,163557.86,Alto,2026-05-19
CLI-03092,Carlota Puente,Estudiante,6877.11,Bajo,2025-04-23
CLI-03093,Camilo de la Torre Rentería,Desempleado,1873.1,Alto,2023-10-13
CLI-03094,Juan Rascón,Empresario / Comerciante,112078.34,Alto,2025-07-29
CLI-03095,Adán Farías,Desempleado,2840.86,Alto,2023-08-26
CLI-03096,Srita. Abril Peres,Empresario / Comerciante,144109.17,Alto,2025-05-30
CLI-03097,Guillermina Velázquez,Empleado Sector Privado,16742.82,Medio,2024-07-18
CLI-03098,Marco Antonio Gabino Elizondo,Jubilado,8354.69,Bajo,2024-01-28
CLI-03099,Leticia Guajardo,Profesionista Independiente,32643.46,Medio,2023-09-25
CLI-03100,Javier Nicolás Arreola,Desempleado,3669.06,Alto,2023-07-23
CLI-03101,Rafaél José Manuél Santiago Peralta,Profesionista Independiente,50495.04,Medio,2024-09-13
CLI-03102,Ricardo Alemán Almaraz,Profesionista Independiente,35397.74,Medio,2024-08-24
CLI-03103,Olivia Villaseñor Escobar,Estudiante,2392.19,Bajo,2024-12-01
CLI-03104,Cristal Sandra Salcedo,Estudiante,4108.64,Bajo,2024-11-28
CLI-03105,Evelio Pascual Sandoval Trejo,Empresario / Comerciante,219153.25,Alto,2025-08-04
CLI-03106,Jacobo Esteban Orta Rael,Profesionista Independiente,49557.37,Medio,2026-05-22
CLI-03107,José Luis Pascual Arenas Sierra,Jubilado,12470.82,Bajo,2025-12-25
CLI-03108,José Emilio Jerónimo Cantú,Jubilado,6338.12,Bajo,2025-07-01
CLI-03109,Dolores Montalvo,Desempleado,3187.03,Alto,2023-10-13
CLI-03110,Blanca Valentín Aguilera,Profesionista Independiente,40026.74,Medio,2025-03-31
CLI-03111,Karina Lilia Velasco Vega,Estudiante,6754.59,Bajo,2024-06-15
CLI-03112,Dr. Rodolfo de Jesús,Jubilado,10992.67,Bajo,2026-01-07
CLI-03113,Raquel Zelaya Enríquez,Jubilado,10374.74,Bajo,2023-08-19
CLI-03114,Bernardo Rodolfo Jáquez Rosario,Jubilado,8167.98,Bajo,2026-02-25
CLI-03115,José Carlos Avilés Jimínez,Empleado Sector Privado,44138.43,Medio,2024-06-04
CLI-03116,Lic. Benjamín Aguayo,Empresario / Comerciante,63211.99,Alto,2024-02-09
CLI-03117,Cecilia Rebeca Martínez Armas,Empleado Sector Privado,38859.22,Medio,2024-07-03
CLI-03118,Eduardo Pablo Rivero,Jubilado,10604.93,Bajo,2026-01-09
CLI-03119,Lic. Camila Alarcón,Empresario / Comerciante,163442.24,Alto,2025-12-30
CLI-03120,Lic. Jacobo Gaitán,Profesionista Independiente,39503.71,Medio,2024-08-16
CLI-03121,Dr. José Carlos Barreto,Empleado Sector Privado,17711.82,Medio,2025-08-07
CLI-03122,Perla Miranda,Desempleado,311.58,Alto,2024-02-04
CLI-03123,Sr. Jonás Valle,Desempleado,2296.75,Alto,2025-07-15
CLI-03124,Emilio Razo Escobar,Empresario / Comerciante,72864.57,Alto,2025-01-19
CLI-03125,Srita. Carla Jurado,Jubilado,11017.81,Bajo,2025-11-27
CLI-03126,Ana Ramírez,Jubilado,6269.5,Bajo,2026-02-27
CLI-03127,Dr. Martín Sanabria,Empresario / Comerciante,85234.8,Alto,2026-05-02
CLI-03128,Rebeca Nancy Caraballo,Empresario / Comerciante,63921.53,Alto,2026-01-19
CLI-03129,Eloy Benito Zedillo Sevilla,Estudiante,6113.05,Bajo,2026-01-09
CLI-03130,Modesto Vanegas,Jubilado,15027.46,Bajo,2023-12-28
CLI-03131,Alta  Gracia Laura Garibay Abreu,Empresario / Comerciante,115481.65,Alto,2026-02-04
CLI-03132,Claudio Juan Carlos Caballero del Río,Desempleado,2640.66,Alto,2023-10-04
CLI-03133,Srita. Dulce María Baca,Estudiante,3305.67,Bajo,2026-01-14
CLI-03134,Angélica Úrsula Sauceda Guardado,Empleado Sector Privado,41279.63,Medio,2024-08-25
